prolific_pid,participant_id,block,trial,trial_in_block,video_present,offer_up,offer_down,choice_card,choice_key,rt,reward,p_win_chosen,p_win_up,p_win_down,coins_delta,coins_total,screen_id,window_status,is_correct,reward_oneback,stay_card,stay_key
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,49,49,false,2,4,2,up,662,win,0.7808,0.7808,0.273,1,-11,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,50,50,false,4,3,3,down,1612,win,0.7343,0.2372,0.7343,1,-10,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,51,1,true,2,1,2,up,1231,win,0.642,0.642,0.4238,1,-9,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,52,2,true,3,2,2,down,1711,win,0.6412,0.6915,0.6412,1,-8,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,53,3,true,2,1,2,up,944,loss,0.6385,0.6385,0.4113,-1,-9,main_trial,ok,1,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,54,4,true,4,3,3,down,809,win,0.5641,0.3338,0.5641,1,-8,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,55,5,true,3,4,4,down,1762,win,0.3838,0.6219,0.3838,1,-7,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,56,6,true,2,4,2,up,1950,loss,0.6183,0.6183,0.357,-1,-8,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,57,7,true,4,2,4,up,1001,loss,0.3,0.3,0.5447,-1,-9,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,58,8,true,3,1,3,up,929,loss,0.7119,0.7119,0.2969,-1,-10,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,59,9,true,2,1,2,up,1100,loss,0.5291,0.5291,0.3045,-1,-11,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,60,10,true,1,3,3,down,661,win,0.8123,0.3031,0.8123,1,-10,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,61,11,true,2,3,3,down,704,win,0.8068,0.5634,0.8068,1,-9,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,62,12,true,3,1,3,up,654,win,0.7731,0.7731,0.2946,1,-8,main_trial,ok,1,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,63,13,true,1,2,2,down,1148,win,0.6529,0.2874,0.6529,1,-7,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,64,14,true,4,1,1,down,2020,win,0.3532,0.2864,0.3532,1,-6,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,65,15,true,3,4,3,up,826,win,0.8959,0.8959,0.2922,1,-5,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,66,16,true,3,2,3,up,1238,win,0.8483,0.8483,0.5532,1,-4,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,67,17,true,4,1,1,down,990,win,0.3159,0.209,0.3159,1,-3,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,68,18,true,1,3,1,up,739,loss,0.3636,0.3636,0.7144,-1,-4,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,69,19,true,4,2,2,down,1127,loss,0.6162,0.1782,0.6162,-1,-5,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,70,20,true,3,1,3,up,544,loss,0.7807,0.7807,0.3336,-1,-6,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,71,21,true,4,3,3,down,853,loss,0.7277,0.2297,0.7277,-1,-7,main_trial,ok,1,loss,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,72,22,true,4,3,4,up,523,loss,0.2626,0.2626,0.7518,-1,-8,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,73,23,true,2,3,2,up,1075,win,0.6191,0.6191,0.6941,1,-7,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,74,24,true,3,2,3,up,767,win,0.7385,0.7385,0.5816,1,-6,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,75,25,true,1,4,4,down,1344,loss,0.2331,0.2511,0.2331,-1,-7,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,76,26,true,2,1,2,up,868,loss,0.5206,0.5206,0.1887,-1,-8,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,77,27,true,1,3,1,up,596,loss,0.1841,0.1841,0.8528,-1,-9,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,78,28,true,3,1,3,up,1340,win,0.8762,0.8762,0.1329,1,-8,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,79,29,true,3,1,3,up,814,win,0.8359,0.8359,0.16,1,-7,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,80,30,true,2,1,2,up,3166,loss,0.5503,0.5503,0.1632,-1,-8,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,81,31,true,2,3,3,down,1105,loss,0.8268,0.6189,0.8268,-1,-9,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,82,32,true,3,1,1,down,1373,loss,0.1712,0.798,0.1712,-1,-10,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,83,33,true,1,3,1,up,715,loss,0.1813,0.1813,0.8919,-1,-11,main_trial,ok,0,loss,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,84,34,true,3,4,3,up,784,loss,0.8922,0.8922,0.3963,-1,-12,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,85,35,true,2,4,4,down,573,loss,0.458,0.5411,0.458,-1,-13,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,86,36,true,2,4,4,down,779,win,0.3868,0.5947,0.3868,1,-12,main_trial,ok,0,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,87,37,true,3,4,4,down,592,win,0.4292,0.741,0.4292,1,-11,main_trial,ok,0,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,88,38,true,1,3,3,down,1211,loss,0.7692,0.2279,0.7692,-1,-12,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,89,39,true,4,3,4,up,645,win,0.3893,0.3893,0.8351,1,-11,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,90,40,true,4,2,4,up,601,win,0.4731,0.4731,0.3812,1,-10,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,91,41,true,2,3,2,up,1331,win,0.4011,0.4011,0.8347,1,-9,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,92,42,true,2,4,2,up,948,loss,0.3807,0.3807,0.3858,-1,-10,main_trial,ok,0,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,93,43,true,1,4,4,down,953,win,0.3977,0.5302,0.3977,1,-9,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,94,44,true,1,4,4,down,1053,loss,0.4108,0.5645,0.4108,-1,-10,main_trial,ok,0,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,95,45,true,1,3,1,up,881,win,0.5772,0.5772,0.8934,1,-9,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,96,46,true,3,1,1,down,900,loss,0.5013,0.889,0.5013,-1,-10,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,97,47,true,3,4,3,up,375,win,0.8615,0.8615,0.3849,1,-9,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,98,48,true,2,1,1,down,810,win,0.4353,0.2772,0.4353,1,-8,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,99,49,true,2,4,4,down,1478,loss,0.4146,0.2297,0.4146,-1,-9,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,2,100,50,true,1,2,2,down,1018,loss,0.1891,0.4611,0.1891,-1,-10,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,101,1,false,3,2,3,up,899,win,0.8875,0.8875,0.2213,1,-9,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,102,2,false,3,1,3,up,661,win,0.794,0.794,0.5385,1,-8,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,103,3,false,4,3,3,down,2372,win,0.7518,0.4579,0.7518,1,-7,main_trial,ok,1,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,104,4,false,4,2,4,up,694,win,0.4887,0.4887,0.4047,1,-6,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,105,5,false,1,2,2,down,1449,win,0.4323,0.5014,0.4323,1,-5,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,106,6,false,4,2,4,up,1437,loss,0.4286,0.4286,0.4103,-1,-6,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,107,7,false,2,1,2,up,804,loss,0.4126,0.4126,0.6168,-1,-7,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,108,8,false,2,3,2,up,904,win,0.4068,0.4068,0.6892,1,-6,main_trial,ok,0,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,109,9,false,2,4,4,down,1038,loss,0.4477,0.4083,0.4477,-1,-7,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,110,10,false,2,4,2,up,1543,win,0.351,0.351,0.5067,1,-6,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,111,11,false,1,4,4,down,1108,win,0.5727,0.3976,0.5727,1,-5,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,112,12,false,1,4,4,down,893,win,0.5156,0.4103,0.5156,1,-4,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,113,13,false,1,4,4,down,1299,win,0.5434,0.3873,0.5434,1,-3,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,114,14,false,4,3,4,up,824,win,0.5423,0.5423,0.6433,1,-2,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,115,15,false,2,1,2,up,1466,loss,0.517,0.517,0.2965,-1,-3,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,116,16,false,2,1,1,down,936,loss,0.369,0.5484,0.369,-1,-4,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,117,17,false,3,2,3,up,857,win,0.5044,0.5044,0.4644,1,-3,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,118,18,false,1,3,3,down,1163,loss,0.529,0.4149,0.529,-1,-4,main_trial,ok,1,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,119,19,false,3,2,3,up,1075,win,0.553,0.553,0.4668,1,-3,main_trial,ok,1,loss,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,120,20,false,4,2,2,down,773,loss,0.4203,0.5635,0.4203,-1,-4,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,121,21,false,2,4,4,down,763,win,0.4951,0.4435,0.4951,1,-3,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,122,22,false,4,1,4,up,862,loss,0.4587,0.4587,0.5254,-1,-4,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,123,23,false,3,2,3,up,774,loss,0.5285,0.5285,0.4865,-1,-5,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,124,24,false,4,3,4,up,931,loss,0.4332,0.4332,0.4924,-1,-6,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,125,25,false,2,3,3,down,649,win,0.5725,0.6126,0.5725,1,-5,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,126,26,false,2,4,4,down,836,loss,0.5065,0.7329,0.5065,-1,-6,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,127,27,false,1,2,2,down,871,win,0.8067,0.6274,0.8067,1,-5,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,128,28,false,3,1,3,up,1362,loss,0.6006,0.6006,0.6174,-1,-6,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,129,29,false,2,4,4,down,1188,win,0.5395,0.7338,0.5395,1,-5,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,130,30,false,1,4,4,down,804,win,0.5125,0.7031,0.5125,1,-4,main_trial,ok,0,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,131,31,false,4,2,4,up,773,win,0.5351,0.5351,0.654,1,-3,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,132,32,false,3,4,4,down,648,win,0.4994,0.5915,0.4994,1,-2,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,133,33,false,4,1,4,up,679,loss,0.4447,0.4447,0.6755,-1,-3,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,134,34,false,1,2,2,down,1300,win,0.6056,0.7241,0.6056,1,-2,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,135,35,false,1,4,4,down,675,win,0.4318,0.7327,0.4318,1,-1,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,136,36,false,2,1,1,down,1164,win,0.7121,0.6715,0.7121,1,0,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,137,37,false,2,1,1,down,1105,win,0.6907,0.6464,0.6907,1,1,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,138,38,false,4,3,4,up,783,win,0.3959,0.3959,0.4951,1,2,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,139,39,false,1,3,1,up,1401,win,0.6879,0.6879,0.4849,1,3,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,140,40,false,3,4,4,down,893,win,0.5173,0.4715,0.5173,1,4,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,141,41,false,4,1,4,up,1273,loss,0.4931,0.4931,0.7228,-1,3,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,142,42,false,3,1,1,down,957,win,0.6628,0.3977,0.6628,1,4,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,143,43,false,2,3,2,up,1289,win,0.817,0.817,0.4751,1,5,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,144,44,false,2,4,4,down,1268,loss,0.3293,0.8184,0.3293,-1,4,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,145,45,false,1,4,1,up,1138,win,0.6353,0.6353,0.3112,1,5,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,146,46,false,4,2,4,up,828,loss,0.3789,0.3789,0.7864,-1,4,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,147,47,false,1,2,1,up,999,win,0.6348,0.6348,0.787,1,5,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,148,48,false,3,4,4,down,1143,loss,0.2622,0.4373,0.2622,-1,4,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,149,49,false,3,4,3,up,869,loss,0.4941,0.4941,0.2493,-1,3,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,3,150,50,false,2,3,2,up,1112,win,0.7415,0.7415,0.4631,1,4,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,151,1,true,4,2,4,up,941,loss,0.2945,0.2945,0.6799,-1,3,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,152,2,true,2,1,1,down,1234,win,0.6668,0.623,0.6668,1,4,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,153,3,true,3,2,2,down,1159,win,0.6016,0.3223,0.6016,1,5,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,154,4,true,4,1,1,down,1312,win,0.5345,0.3968,0.5345,1,6,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,155,5,true,1,4,1,up,951,win,0.5516,0.5516,0.4044,1,7,main_trial,ok,1,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,156,6,true,1,3,1,up,758,win,0.479,0.479,0.3472,1,8,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,157,7,true,3,2,2,down,1093,loss,0.5304,0.2313,0.5304,-1,7,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,158,8,true,2,3,2,up,1172,loss,0.5314,0.5314,0.2215,-1,6,main_trial,ok,1,loss,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,159,9,true,4,1,1,down,990,win,0.5724,0.1687,0.5724,1,7,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,160,10,true,2,3,2,up,1186,loss,0.5061,0.5061,0.2484,-1,6,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,161,11,true,1,4,1,up,994,win,0.6158,0.6158,0.239,1,7,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,162,12,true,4,3,4,up,952,loss,0.1354,0.1354,0.2545,-1,6,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,163,13,true,1,3,3,down,736,loss,0.2624,0.4443,0.2624,-1,5,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,164,14,true,2,3,3,down,1499,loss,0.2656,0.571,0.2656,-1,4,main_trial,ok,0,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,165,15,true,4,3,4,up,841,loss,0.1159,0.1159,0.243,-1,3,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,166,16,true,4,3,3,down,1272,win,0.2174,0.131,0.2174,1,4,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,167,17,true,2,4,2,up,1326,win,0.5325,0.5325,0.1309,1,5,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,168,18,true,3,2,3,up,741,loss,0.1938,0.1938,0.5952,-1,4,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,169,19,true,4,2,2,down,1013,win,0.6537,0.1218,0.6537,1,5,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,170,20,true,3,2,3,up,1561,loss,0.1992,0.1992,0.6055,-1,4,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,171,21,true,2,1,1,down,2279,win,0.5545,0.5589,0.5545,1,5,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,172,22,true,1,2,1,up,2606,win,0.5492,0.5492,0.4788,1,6,main_trial,ok,1,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,173,23,true,2,3,3,down,1721,loss,0.2845,0.4935,0.2845,-1,5,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,174,24,true,4,2,2,down,1149,loss,0.5296,0.3109,0.5296,-1,4,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,175,25,true,4,2,2,down,2365,loss,0.4932,0.2867,0.4932,-1,3,main_trial,ok,1,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,176,26,true,3,1,1,down,840,loss,0.674,0.383,0.674,-1,2,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,177,27,true,3,2,3,up,562,loss,0.3615,0.3615,0.4361,-1,1,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,178,28,true,2,1,1,down,751,win,0.4905,0.444,0.4905,1,2,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,179,29,true,1,3,1,up,875,win,0.4965,0.4965,0.4299,1,3,main_trial,ok,1,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,180,30,true,3,2,3,up,1160,loss,0.4504,0.4504,0.4068,-1,2,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,181,31,true,3,4,3,up,1088,win,0.4407,0.4407,0.2441,1,3,main_trial,ok,1,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,182,32,true,2,3,2,up,1205,win,0.5614,0.5614,0.4297,1,4,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,183,33,true,1,2,1,up,1675,loss,0.572,0.572,0.5737,-1,3,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,184,34,true,1,3,1,up,1321,loss,0.6202,0.6202,0.3548,-1,2,main_trial,ok,1,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,185,35,true,3,2,3,up,949,loss,0.4115,0.4115,0.5853,-1,1,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,186,36,true,4,2,2,down,1439,win,0.5934,0.2496,0.5934,1,2,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,187,37,true,4,2,2,down,1316,loss,0.6405,0.2655,0.6405,-1,1,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,188,38,true,2,1,1,down,675,win,0.8189,0.6004,0.8189,1,2,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,189,39,true,1,3,3,down,1403,win,0.3892,0.8292,0.3892,1,3,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,190,40,true,3,2,2,down,1245,loss,0.5034,0.4802,0.5034,-1,2,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,191,41,true,2,1,2,up,1064,win,0.4865,0.4865,0.8971,1,3,main_trial,ok,0,loss,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,192,42,true,3,2,3,up,1216,loss,0.5055,0.5055,0.6151,-1,2,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,193,43,true,3,4,3,up,979,win,0.5236,0.5236,0.1634,1,3,main_trial,ok,1,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,194,44,true,1,3,3,down,1335,loss,0.5283,0.8724,0.5283,-1,2,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,195,45,true,4,3,3,down,904,win,0.5796,0.1715,0.5796,1,3,main_trial,ok,1,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,196,46,true,4,1,4,up,1865,loss,0.1576,0.1576,0.7908,-1,2,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,197,47,true,2,1,2,up,1148,win,0.7327,0.7327,0.8124,1,3,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,198,48,true,1,2,2,down,1393,win,0.6448,0.8255,0.6448,1,4,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,199,49,true,4,2,4,up,1759,loss,0.2513,0.2513,0.5898,-1,3,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,4,200,50,true,3,4,3,up,1001,win,0.4979,0.4979,0.2295,1,4,main_trial,ok,1,loss,0,1
NA,yerl9g4z,1,1,1,false,4,1,1,down,1347,loss,0.3375,0.6013,0.3375,-1,-1,main_trial,ok,0,NA,NA,NA
NA,yerl9g4z,1,2,2,false,2,1,2,up,911,win,0.4881,0.4881,0.3101,1,0,main_trial,ok,1,loss,0,0
NA,yerl9g4z,1,3,3,false,3,4,3,up,696,loss,0.3853,0.3853,0.6015,-1,-1,main_trial,ok,0,win,0,1
NA,yerl9g4z,1,4,4,false,4,1,4,up,1533,win,0.6634,0.6634,0.1854,1,0,main_trial,ok,1,loss,0,1
NA,yerl9g4z,1,5,5,false,1,3,3,down,2969,win,0.4657,0.1767,0.4657,1,1,main_trial,ok,1,win,0,0
NA,yerl9g4z,1,6,6,false,2,3,2,up,885,loss,0.4774,0.4774,0.5253,-1,0,main_trial,ok,0,win,0,0
NA,yerl9g4z,1,7,7,false,1,2,2,down,1070,loss,0.4164,0.1933,0.4164,-1,-1,main_trial,ok,1,loss,1,0
NA,yerl9g4z,1,8,8,false,4,3,3,down,1289,win,0.5969,0.7857,0.5969,1,0,main_trial,ok,0,loss,0,1
NA,yerl9g4z,1,9,9,false,3,2,3,up,1051,loss,0.5908,0.5908,0.4922,-1,-1,main_trial,ok,1,win,1,0
NA,yerl9g4z,1,10,10,false,4,2,2,down,1875,win,0.4542,0.8408,0.4542,1,0,main_trial,ok,0,loss,0,0
NA,yerl9g4z,1,11,11,false,4,2,2,down,765,win,0.4526,0.8159,0.4526,1,1,main_trial,ok,0,win,1,1
NA,yerl9g4z,1,12,12,false,4,3,3,down,2642,win,0.6529,0.8522,0.6529,1,2,main_trial,ok,0,win,0,1
NA,yerl9g4z,1,13,13,false,4,2,2,down,782,win,0.6156,0.8888,0.6156,1,3,main_trial,ok,0,win,0,1
NA,yerl9g4z,1,14,14,false,3,4,3,up,630,win,0.7193,0.7193,0.8176,1,4,main_trial,ok,0,win,0,0
NA,yerl9g4z,1,15,15,false,3,2,3,up,1157,win,0.6837,0.6837,0.5471,1,5,main_trial,ok,1,win,1,1
NA,yerl9g4z,1,16,16,false,2,3,3,down,1300,win,0.7066,0.6046,0.7066,1,6,main_trial,ok,1,win,1,0
