"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"html-keyboard-response","119","2.1.0","715873","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:08.078Z","0","ok","","","","","","main_trial","","","","","","1","3","1","up","1373","false","loss","0.2507","0.2507","0.741","-1","1","main","2","87","37","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","120","2.1.0","720368","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:12.573Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","992","false","loss","0.5084","0.5084","0.3945","-1","0","main","2","88","38","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","121","2.1.0","724736","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:16.941Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","864","false","loss","0.2762","0.3893","0.2762","-1","-1","main","2","89","39","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","122","2.1.0","730384","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:22.589Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","2144","false","loss","0.8397","0.8397","0.3386","-1","-2","main","2","90","40","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","123","2.1.0","734640","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:26.845Z","0","ok","","","","","","main_trial","","","","","","3","4","3","up","753","false","win","0.8347","0.8347","0.4867","1","-1","main","2","91","41","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","124","2.1.0","739040","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:31.245Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","897","false","loss","0.4247","0.3858","0.4247","-1","-2","main","2","92","42","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","125","2.1.0","743809","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:36.014Z","0","ok","","","","","","main_trial","","","","","","3","4","3","up","1265","false","win","0.8897","0.8897","0.3977","1","-1","main","2","93","43","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","126","2.1.0","750464","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:42.669Z","0","ok","","","","","","main_trial","","","","","","1","3","1","up","3152","false","loss","0.5645","0.5645","0.849","-1","-2","main","2","94","44","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","127","2.1.0","756607","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:48.812Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","2632","false","win","0.3747","0.8934","0.3747","1","-1","main","2","95","45","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","128","2.1.0","760848","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:53.053Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","736","false","loss","0.4011","0.4011","0.4359","-1","-2","main","2","96","46","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","129","2.1.0","765536","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:57.741Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","1185","false","win","0.8615","0.8615","0.5026","1","-1","main","2","97","47","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","130","2.1.0","769903","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:02.108Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","864","false","loss","0.4353","0.4353","0.469","-1","-2","main","2","98","48","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","131","2.1.0","774360","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:06.565Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","946","false","loss","0.2297","0.8865","0.2297","-1","-3","main","2","99","49","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","132","2.1.0","778608","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:10.813Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","745","false","loss","0.8944","0.4611","0.8944","-1","-4","main","2","100","50","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"call-function","133","2.1.0","778608","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:10.813Z","0","ok","","","","","","block_video_unmount","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","134","2.1.0","780899","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:13.104Z","0","ok","","","","","","finish_block","2291","<div class=""screen-text""><p>Good job! Event 2 out of 4 is over. You currently have -4 gold coins. You can stretch a little and take a short break while sitting in front of the screen, if needed (do not leave the experiment window). Press SPACE to continue.</p></div>"," ","","","","","","","","","","","","","","","main","2","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","135","2.1.0","783571","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:15.776Z","0","ok","","","","","","start_block","2671","
        <div class=""screen-text"">
          <h1>Event 3 out of 4</h1>
          <p>You will now start an event. In each round, the dealer will offer you 2 of the 4 cards.</p>
          
        <div class=""card-preview-row"">
          <img class=""card-preview-img"" src=""assets/cards task/test/set1/1.png""><img class=""card-preview-img"" src=""assets/cards task/test/set1/2.png""><img class=""card-preview-img"" src=""assets/cards task/test/set1/3.png""><img class=""card-preview-img"" src=""assets/cards task/test/set1/4.png"">
        </div>
          <p>Use the UP or DOWN arrow keys to make your selection. Please do your best to win as many gold coins as possible!</p>
          <p>Remember that only the cards (not their positions) are important when you choose, and that cards can change over time — stay focused.</p>
          <p>This is a video-off round: no video will play — just the card game.</p>
          <p class=""center muted"">Press SPACE to start</p>
        </div>"," ","","","","","","","","","","","","","","","main","3","","","false","","","","","","","","","","","","","","","","","",""
"call-function","136","2.1.0","783571","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:15.776Z","0","ok","","","","","","block_video_mount","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","137","2.1.0","788416","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:20.621Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","1342","false","win","0.2213","0.2213","0.8875","1","-3","main","3","101","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","138","2.1.0","792785","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:24.990Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","865","false","loss","0.794","0.794","0.5385","-1","-4","main","3","102","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","139","2.1.0","797101","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:29.306Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","800","false","loss","0.2671","0.5027","0.2671","-1","-5","main","3","103","3","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","140","2.1.0","801793","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:33.998Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","1189","false","win","0.7113","0.7113","0.4047","1","-4","main","3","104","4","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","141","2.1.0","805809","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:38.014Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","512","false","win","0.638","0.638","0.5014","1","-3","main","3","105","5","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","142","2.1.0","809904","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:42.109Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","592","false","win","0.6829","0.4286","0.6829","1","-2","main","3","106","6","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","143","2.1.0","814112","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:46.317Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","704","false","win","0.6767","0.4651","0.6767","1","-1","main","3","107","7","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","144","2.1.0","818353","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:50.558Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","737","false","win","0.6892","0.6892","0.4068","1","0","main","3","108","8","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","145","2.1.0","822561","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:54.766Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","704","false","loss","0.4083","0.4477","0.4083","-1","-1","main","3","109","9","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","146","2.1.0","827000","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:35:59.205Z","0","ok","","","","","","main_trial","","","","","","2","3","3","down","928","false","win","0.7292","0.351","0.7292","1","0","main","3","110","10","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","147","2.1.0","831046","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:03.251Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","537","false","loss","0.3976","0.5727","0.3976","-1","-1","main","3","111","11","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","148","2.1.0","835538","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:07.743Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","987","false","win","0.3327","0.7768","0.3327","1","0","main","3","112","12","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","149","2.1.0","839745","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:11.950Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","703","false","loss","0.4301","0.4301","0.6681","-1","-1","main","3","113","13","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","150","2.1.0","843921","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:16.126Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","672","false","loss","0.4911","0.6433","0.4911","-1","-2","main","3","114","14","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","151","2.1.0","848591","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:20.796Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1167","false","loss","0.517","0.2965","0.517","-1","-3","main","3","115","15","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","152","2.1.0","853078","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:25.283Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","978","false","loss","0.5485","0.369","0.5485","-1","-4","main","3","116","16","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","153","2.1.0","857504","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:29.710Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","923","false","loss","0.5044","0.5044","0.4476","-1","-5","main","3","117","17","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","154","2.1.0","861491","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:33.696Z","0","ok","","","","","","main_trial","","","","","","4","2","4","up","481","false","win","0.5436","0.5436","0.4648","1","-4","main","3","118","18","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","155","2.1.0","865681","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:37.886Z","0","ok","","","","","","main_trial","","","","","","4","1","4","up","685","false","loss","0.5673","0.5673","0.4057","-1","-5","main","3","119","19","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","156","2.1.0","869633","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:41.838Z","0","ok","","","","","","main_trial","","","","","","4","1","4","up","447","false","loss","0.5635","0.5635","0.4234","-1","-6","main","3","120","20","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","157","2.1.0","873745","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:45.950Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","608","false","loss","0.5013","0.4951","0.5013","-1","-7","main","3","121","21","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","158","2.1.0","877810","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:50.015Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","561","false","win","0.5254","0.4587","0.5254","1","-6","main","3","122","22","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","159","2.1.0","882464","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:54.669Z","0","ok","","","","","","main_trial","","","","","","1","2","1","up","1151","false","loss","0.5085","0.5085","0.4865","-1","-7","main","3","123","23","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","160","2.1.0","886609","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:36:58.815Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","640","false","loss","0.5503","0.4332","0.5503","-1","-8","main","3","124","24","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","161","2.1.0","890818","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:03.023Z","0","ok","","","","","","main_trial","","","","","","4","2","4","up","703","false","loss","0.5433","0.5433","0.6126","-1","-9","main","3","125","25","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","162","2.1.0","895026","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:07.231Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","703","false","loss","0.5697","0.5065","0.5697","-1","-10","main","3","126","26","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","163","2.1.0","899136","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:11.341Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","608","false","win","0.8067","0.5701","0.8067","1","-9","main","3","127","27","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","164","2.1.0","903106","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:15.311Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","465","false","loss","0.8177","0.494","0.8177","-1","-10","main","3","128","28","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","165","2.1.0","907121","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:19.326Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","512","false","loss","0.7338","0.7338","0.5544","-1","-11","main","3","129","29","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","166","2.1.0","911340","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:23.545Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","705","false","loss","0.5777","0.5777","0.5145","-1","-12","main","3","130","30","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","167","2.1.0","915729","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:27.934Z","0","ok","","","","","","main_trial","","","","","","4","1","4","up","885","false","loss","0.5351","0.5351","0.6473","-1","-13","main","3","131","31","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","168","2.1.0","919888","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:32.093Z","0","ok","","","","","","main_trial","","","","","","2","1","1","down","656","false","loss","0.6207","0.6574","0.6207","-1","-14","main","3","132","32","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","169","2.1.0","925010","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:37.215Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","1617","false","win","0.6755","0.4447","0.6755","1","-13","main","3","133","33","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","170","2.1.0","929089","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:41.294Z","0","ok","","","","","","main_trial","","","","","","1","2","1","up","576","false","win","0.7241","0.7241","0.6056","1","-12","main","3","134","34","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","171","2.1.0","934048","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:46.253Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","1456","false","win","0.6322","0.6322","0.5945","1","-11","main","3","135","35","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","172","2.1.0","938545","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:50.751Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","993","false","win","0.6715","0.4351","0.6715","1","-10","main","3","136","36","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","173","2.1.0","943153","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:55.358Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","1104","false","loss","0.6464","0.6464","0.5725","-1","-11","main","3","137","37","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","174","2.1.0","947270","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:37:59.475Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","609","false","loss","0.6465","0.6465","0.3959","-1","-12","main","3","138","38","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","175","2.1.0","952546","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:38:04.751Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","1772","false","loss","0.4849","0.4849","0.6879","-1","-13","main","3","139","39","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","176","2.1.0","956593","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:38:08.798Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","543","false","win","0.7347","0.7347","0.5173","1","-12","main","3","140","40","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","177","2.1.0","960980","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:38:13.185Z","0","ok","","","","","","main_trial","","","","","","2","1","1","down","880","false","win","0.7228","0.7578","0.7228","1","-11","main","3","141","41","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","178","2.1.0","965330","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:38:17.535Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","846","false","loss","0.804","0.3977","0.804","-1","-12","main","3","142","42","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","179","2.1.0","970017","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:38:22.223Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","1183","false","win","0.817","0.817","0.4751","1","-11","main","3","143","43","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","180","2.1.0","974481","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:38:26.686Z","0","ok","","","","","","main_trial","","","","","","3","1","1","down","959","false","win","0.6221","0.4732","0.6221","1","-10","main","3","144","44","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","181","2.1.0","978658","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:38:30.863Z","0","ok","","","","","","main_trial","","","","","","1","3","1","up","673","false","loss","0.6353","0.6353","0.5033","-1","-11","main","3","145","45","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","182","2.1.0","982705","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:38:34.910Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","543","false","win","0.5978","0.5978","0.3789","1","-10","main","3","146","46","false","","","","","","","","","","","","","","","","","",""
